movieId,name,role,gender,,
35083,Kane Hodder,Jason,2,,
35084,Jensen Daggett,Rennie Wickham,1,,
35085,Scott Reeves,Sean Robertson,0,,
35086,Barbara Bingham,Colleen Van Deusen,1,,
35087,Peter Mark Richman,Charles McCulloch,2,,
35088,Martin Cummins,Wayne Webber,2,,
35089,Gordon Currie,Miles Wolfe,2,,
35090,Alex Diakun,Deck Hand,2,,
35091,Vincent Craig Dupree,Julius Gaw,2,,
35092,Saffron Henderson,J.J. Jarrett,1,,
35093,Kelly Hu,Eva Watanabe,1,,
35094,Sharlene Martin,Tamara Mason,1,,
35095,Todd Caldecott,Jim Miller,0,,
35096,Tiffany Paulsen,Suzi Donaldson,1,,
35097,Tim Mirkovich,Young Jason,0,,
35098,Warren Munson,Admiral Robertson,2,,
35099,Donald Pleasence,Dr. Sam Loomis,2,,
35100,Jamie Lee Curtis,Laurie Strode,1,,
35101,P.J. Soles,Lynda van der Klok,1,,
35102,Nancy Kyes,Annie Brackett,1,,
35103,Nick Castle,The Shape,2,,
35104,Tony Moran,Michael Myers,0,,
35105,Will Sandin,Michael Myers (age 6),0,,
35106,Charles Cyphers,Sheriff Leigh Brackett,2,,
35107,Kyle Richards,Lindsey Wallace,1,,
35108,Brian Andrews,Tommy Doyle,2,,
35109,John Michael Graham,Bob Simms,0,,
35110,Nancy Stephens,Marion Chambers,1,,
35111,Arthur Malet,Graveyard Keeper,2,,
35112,Mickey Yablans,Richie,0,,
35113,Brent Le Page,Lonnie Elamb,0,,
35114,Adam Hollander,Keith,2,,
35115,Robert Phalen,Dr. Terence Wynn,2,,
35116,David Kyle,Judith's Boyfriend,0,,
35117,Peter Griffith,Morgan Strode,0,,
35118,Barry Bernardi,Dead Mechanic (uncredited),2,,
35119,John Carpenter,"Paul, Annie's Boyfriend (voice) (uncredited)",2,,
35120,George O'Hanlon Jr.,Mr. Peter Myers (uncredited),2,,
35121,Darla Rae,Student (uncredited),0,,
35122,Gwen Van Dam,Sanitarium Nurse (uncredited),1,,
35123,Sandy Johnson,Judith Margaret Myers,1,,
35124,Jamie Lee Curtis,Laurie Strode,1,,
35125,Donald Pleasence,Dr. Sam Loomis,2,,
35126,Charles Cyphers,Sheriff Leigh Brackett,2,,
35127,Jeffrey Kramer,Graham,2,,
35128,Lance Guest,Jimmy Lloyd,2,,
35129,Pamela Susan Shoop,Karen,1,,
35130,Hunter von Leer,Deputy Gary Hunt,2,,
35131,Dick Warlock,The Shape / Patrolman #3,0,,
35132,Leo Rossi,Budd,2,,
35133,Gloria Gifford,Mrs. Alves,1,,
35134,Tawny Moyer,Jill,0,,
35135,Ana Alicia,Janet,1,,
35136,Ford Rainey,Dr. Mixter,2,,
35137,Cliff Emmich,Mr. Garrett,2,,
35138,Nancy Stephens,Marion Chambers,1,,
35139,Nancy Kyes,Annie Brackett,1,,
35140,Anne Bruner,Alice,0,,
35141,Dana Carvey,Assistant,2,,
35142,Lucille Benson,Mrs. Elrod,1,,
35143,Billy Warlock,Craig,2,,
35144,Lance Warlock,Radio-Carrying Teen,0,,
35145,Anne-Marie Martin,Darcy Essmont,1,,
35146,Kim Gottlieb,Photographer At Hospital,0,,
35147,Jack Verbois,Bennett Tramer,2,,
35148,Adam Gunn,Young Michael Myers,0,,
35149,Pamela McMyler,Laurie's Mother,1,,
35150,Dennis Holahan,Laurie's Father,2,,
35151,Howard Culver,Man In Pajamas,0,,
35152,John Zenda,Marshall,0,,
35153,Ken Smolka,1st Patrolman,0,,
35154,Roger Hampton,Patrolman #2,2,,
35155,Robin Coleman,Medic,2,,
35156,Tom Atkins,Dr. Daniel 'Dan' Challis,2,,
35157,Stacey Nelkin,Ellie Grimbridge,1,,
35158,Dan O'Herlihy,Conal Cochran,2,,
35159,Michael Currie,Rafferty,2,,
35160,Ralph Strait,Buddy Kupfer,2,,
35161,Jadeen Barbor,Betty Kupfer,0,,
35162,Brad Schacter,'Little' Buddy Kupfer Jr.,0,,
35163,Garn Stephens,Marge Guttman,1,,
35164,Nancy Kyes,Linda Challis,1,,
35165,Jonathan Terry,Starker,2,,
35166,Al Berry,Harry Grimbridge,0,,
35167,Wendy Wessberg,Teddy,0,,
35168,Essex Smith,Walter Jones,0,,
35169,Maidie Norman,Nurse Agnes,1,,
35170,John MacBride,Sheriff,0,,
35171,Jamie Lee Curtis,Curfew Announcer / Telephone Operator,1,,
35172,Dick Warlock,Assassin,0,,
35173,Joshua John Miller,Willie Challis,2,,
35174,Michelle Walker,Bella Challis,1,,
35175,Paddi Edwards,Secretary,1,,
35176,Tommy Lee Wallace,Silver Shamrock Commercial Announcer (Voice),2,,
35177,Norman Merrill,Red,0,,
35178,Loyd Catlett,Charlie,2,,
35179,Donald Pleasence,Dr. Sam Loomis,2,,
35180,Ellie Cornell,Rachel Carruthers,1,,
35181,Danielle Harris,Jamie Lloyd,1,,
35182,George P. Wilbur,Michael Myers,2,,
35183,Michael Pataki,Dr. Hoffman,2,,
35184,Beau Starr,Sheriff Ben Meeker,2,,
35185,Kathleen Kinmont,Kelly Meeker,1,,
35186,Sasha Jenson,Brady,2,,
35187,Gene Ross,Earl,2,,
35188,Carmen Filpi,Rev. Jackson P. Sayer,2,,
35189,Raymond O'Connor,Security Guard,2,,
35190,Jeff Olson,Richard Carruthers,0,,
35191,Karen Alston,Darlene Carruthers,1,,
35192,Nancy Borgenicht,Woman Attendant,1,,
35193,David Jensen,Man Attendant,2,,
35194,Harlow Marks,Bucky - Power Worker,0,,
35195,M.J. McDonnell,Dr. Hoffman's Assistant,0,,
35196,Richard Stay,Wade,0,,
35197,Michael Flynn,Deputy Pierce,2,,
35198,George Sullivan,Deputy Logan,0,,
35199,Michael Ruud,Big Al,0,,
35200,Donré Sampson,State Policeman,2,,
35201,Kelly Lookinland,Dead Penney's Gas Waitress,0,,
35202,Erik Preston,Young Michael Myers,0,,
35203,Donald Pleasence,Loomis,2,,
35204,Danielle Harris,Jamie,1,,
35205,Ellie Cornell,Rachel,1,,
35206,Beau Starr,Meeker,2,,
35207,Don Shanks,Michael Myers / Man In Black,0,,
35208,Jeffrey Landman,Billy Hill,2,,
35209,Tamara Glynn,Samantha Thomas,0,,
35210,Jonathan Chapin,Mikey,0,,
35211,Matthew Walker,Spitz,2,,
35212,Wendy Foxworth,Tina Williams,0,,
35213,Betty Carvalho,Nurse Patsey,1,,
35214,Troy Evans,Deputy Charlie,2,,
35215,Frankie Como,Deputy Nick Ross,0,,
35216,David Ursin,Deputy Tom Farrah,2,,
35217,Harper Roisman,Mountain Man,2,,
35218,Karen Alston,Darlene Carruthers,1,,
35219,Max Robinson,Dr. Max Hart,2,,
35220,Fenton Quinn,Eddy,0,,
35221,Gregory Nicotero,Guy In Gas Station,2,,
35222,Leslie Nielsen,Mr. Hammond,2,,
35223,Jamie Lee Curtis,Kim,1,,
35224,Casey Stevens,Nick,0,,
35225,Anne-Marie Martin,Wendy (as Eddie Benton),1,,
35226,Antoinette Bower,Mrs. Hammond,1,,
35227,Michael Tough,Alex,0,,
35228,David Mucci,Lou,2,,
35229,Robert A. Silverman,Sykes,2,,
35230,Pita Oliver,Vicki,0,,
35231,Jeff Wincott,Drew,2,,
35232,Mary Beth Rubens,Kelly,0,,
35233,George Touliatos,McBride,2,,
35234,Joy Thompson,Jude,1,,
35235,David Bolt,Weller,0,,
35236,Brock Simpson,Young Nick,0,,
35237,Michael Ironside,Bill Nordham,2,,
35238,Wendy Lyon,Vicki Carpenter,1,,
35239,Louis Ferreira,Craig Nordham,0,,
35240,Lisa Schrage,Mary Lou Maloney,1,,
35241,Richard Monette,Father Cooper,2,,
35242,Terri Hawkes,Kelly Hennenlotter,1,,
35243,Brock Simpson,Josh,0,,
35244,Beth Gondek,Jess Browning,0,,
35245,Judy Mahbey,Virginia Carpenter,0,,
35246,Wendell Smith,Walt Carpenter,0,,
35247,Beverley Hendry,Monica Waters,0,,
35248,Nicole de Boer,Meagan,1,,
35249,J.H. Wyman,Mark,2,,
35250,Joy Tanner,Laura,1,,
35251,Alle Ghadban,Jeff,0,,
35252,Kenneth McGregor,Father Jaeger,2,,
35253,James Carver,Father Jonas,0,,
35254,Brock Simpson,Father Colin,0,,
35255,Krista Bulmer,Lisa,0,,
35256,Brad Simpson,Rick,0,,
35257,Phil Morrison,Brad,2,,
35258,Thea Andrews,Louise,0,,
35259,Carolyn Tweedle,Sister Jude,1,,
35260,Ray Sager,Rafe,0,,
35261,Catherine Hicks,Karen Barclay,1,,
35262,Chris Sarandon,Mike Norris,2,,
35263,Alex Vincent,Andy Barclay,2,,
35264,Brad Dourif,Charles Lee Ray/Chucky,2,,
35265,Dinah Manoff,Maggie Peterson,1,,
35266,Ed Gale,Chucky Stunt Double,2,,
35267,Tommy Swerdlow,Jack Santos,2,,
35268,Jack Colvin,Dr. Ardmore,2,,
35269,Ray Oliver,"John ""Dr. Death"" Bishop",0,,
35270,Neil Giuntoli,Eddie Caputo,2,,
35271,Juan Ramírez,Peddler,0,,
35272,Alex Vincent,Andy Barclay,2,,
35273,Jenny Agutter,Joanne Simpson,1,,
35274,Gerrit Graham,Phil Simpson,2,,
35275,Christine Elise,Kyle,1,,
35276,Brad Dourif,Chucky,2,,
35277,Grace Zabriskie,Grace Poole,1,,
35278,Peter Haskell,Sullivan,2,,
35279,Beth Grant,Miss Kettlewell,1,,
35280,Greg Germann,Mattson,2,,
35281,Raymond Singer,Social Worker,2,,
35282,Justin Whalin,Andy Barclay,2,,
35283,Perrey Reeves,Kristen De Silva,1,,
35284,Jeremy Sylvers,Ronald Tyler,2,,
35285,Travis Fine,Cadet Lt. Col. Brett C. Shelton,2,,
35286,Dean Jacobson,Harold Aubrey Whitehurst,2,,
35287,Brad Dourif,Chucky,2,,
35288,Dakin Matthews,Colonel Cochrane,2,,
35289,Andrew Robinson,Sergeant Botnick,2,,
35290,Burke Byrnes,Sergeant Clark,2,,
35291,Donna Eskra,Ivers,0,,
35292,Matthew Walker,Ellis,2,,
35293,Edan Gross,Good Guy Doll (voice),2,,
35294,Peter Haskell,Sullivan,2,,
35295,Terry Wills,Garbage Man,0,,
35296,Richard Marion,Patterson,0,,
35297,Laura Owens,Lady Executive,0,,
35298,Ron Fassler,Petzold,2,,
35299,Michael Chieffo,Security Guard,2,,
35300,Henry G. Sanders,Major,2,,
35301,Lois Foraker,Sgt. Frazier,0,,
35302,David Ellzey,Ghoul,2,,
35303,Mark Christopher Lawrence,Cop,2,,
35304,Richard A. Pack,Nelson,0,,
35305,Michael Renna,Cadet,0,,
35306,Ryan Austine,Cadet,0,,
35307,Kent Winfrey,Cadet,0,,
35308,Kim Stockdale,Mother,0,,
35309,Catherine Hicks,Karen Barclay,1,,
35310,Mark Taormino,Kent Blue Team Cadet,0,,
35311,Craig T. Nelson,Steve Freeling,2,,
35312,JoBeth Williams,Diane Freeling,1,,
35313,Beatrice Straight,Dr. Lesh,1,,
35314,Dominique Dunne,Dana Freeling,1,,
35315,Oliver Robins,Robbie Freeling,2,,
35316,Heather O'Rourke,Carol Anne Freeling,1,,
35317,Michael McManus,Ben Tuthill,2,,
35318,Virginia Kiser,Mrs. Tuthill,1,,
35319,Martin Casella,Dr. Marty Casey,2,,
35320,Richard Lawson,Ryan,2,,
35321,Zelda Rubinstein,Tangina Barrons,1,,
35322,James Karen,Mr. Teague,2,,
35323,Lou Perryman,Pugsley,2,,
35324,Clair E. Leucart,Bulldozer Driver,1,,
35325,Dirk Blocker,Jeff Shaw,2,,
35326,Allan Graf,Neighbor,2,,
35327,Joseph Walsh,Neighbor,2,,
35328,Helen Baron,Woman Buyer,1,,
35329,Noel Conlon,Husband,2,,
35330,Robert Broyles,Pool Worker,2,,
35331,Sonny Landham,Pool Worker,2,,
35332,Frank Welker,Additional Dialogue Replacement (voice),2,,
35333,Craig T. Nelson,Steve Freeling,2,,
35334,JoBeth Williams,Diane Freeling,1,,
35335,Heather O'Rourke,Carol Anne Freeling,1,,
35336,Oliver Robins,Robbie Freeling,2,,
35337,Zelda Rubinstein,Tangina Barrons,1,,
35338,Will Sampson,Taylor,2,,
35339,Julian Beck,Kane,0,,
35340,Geraldine Fitzgerald,Gramma-Jess,1,,
35341,John P. Whitecloud,Old Indian,2,,
35342,Tom Skerritt,Bruce Gardner,2,,
35343,Nancy Allen,Patricia Wilson-Gardner,1,,
35344,Heather O'Rourke,Carol Anne Freeling,1,,
35345,Lara Flynn Boyle,Donna Gardner,1,,
35346,Kipley Wentz,Scott,2,,
35347,Zelda Rubinstein,Tangina Barrons,1,,
35348,Richard Fire,Dr. Seaton,0,,
35349,Nathan Davis,Reverend Henry Kane,2,,
35350,Linda Blair,Regan MacNeil,1,,
35351,Max von Sydow,Father Merrin,2,,
35352,Ellen Burstyn,Chris MacNeil,1,,
35353,Jason Miller,Father Karras,2,,
35354,Lee J. Cobb,Lt. Kinderman,2,,
35355,Kitty Winn,Sharon,1,,
35356,William O'Malley,Father Dyer,0,,
35357,Jack MacGowran,Burke Dennings,2,,
35358,Barton Heyman,Dr. Klein,2,,
35359,Peter Masterson,Dr. Barringer - Clinic Director,2,,
35360,Rudolf Schündler,Karl,0,,
35361,Robert Symonds,Dr. Taney,2,,
35362,Titos Vandis,Karras' Uncle,2,,
35363,Donna Mitchell,Mary Jo Perrin,1,,
35364,Robert Gerringer,Senator at Party,2,,
35365,Mercedes McCambridge,Demon (voice),1,,
35366,Eileen Dietz,Captain Howdy / Regan Double,1,,
35367,Linda Blair,Regan MacNeil,1,,
35368,Richard Burton,Father Philip Lamont,2,,
35369,Louise Fletcher,Dr. Gene Tuskin,1,,
35370,Max von Sydow,Father Lancaster Merrin,2,,
35371,Kitty Winn,Sharon Spencer,1,,
35372,Paul Henreid,The Cardinal,2,,
35373,James Earl Jones,Older Kokumo,2,,
35374,Ned Beatty,Edwards,2,,
35375,Belinda Beatty,Liz,0,,
35376,Rose Portillo,Spanish Girl,1,,
35377,Barbara Cason,Mrs. Phalor,1,,
35378,Tiffany Kinney,Deaf Girl,0,,
35379,Joey Green,Young Kokumo,0,,
35380,Fiseha Dimetros,Young Monk,0,,
35381,Ken Renard,Abbot,2,,
35382,Hank Garrett,Conductor,2,,
35383,Lorry Goldman,Accident Victim,2,,
35384,Bill Grant,Taxi Driver,0,,
35385,Shane Butterworth,Gary Tuskin,0,,
35386,Joely Adams,Linda Tuskin,0,,
35387,Robert Lussier,,0,,
35388,Charles Parks,,0,,
35389,Richard Paul,Man on the Plane,2,,
35390,George Skaff,,2,,
35391,Marianne Muellerleile,Patient (uncredited),1,,
35392,Dana Plato,Sandra Phalor (uncredited),1,,
35393,George C. Scott,Lt. William 'Bill' Kinderman,2,,
35394,Ed Flanders,Father Joseph Kevin Dyer,2,,
35395,Brad Dourif,James Venamun / The Gemini Killer,2,,
35396,Jason Miller,Father Damien Karras / Patient X,2,,
35397,Nicol Williamson,Father Morning,2,,
35398,Scott Wilson,Dr. Temple,2,,
35399,Nancy Fish,Nurse Allerton,1,,
35400,George DiCenzo,Stedman,0,,
35401,Don Gordon,Ryan,2,,
35402,Lee Richardson,University President,2,,
35403,Grand L. Bush,Sergeant Atkins,2,,
35404,Mary Jackson,Mrs. Clelia,1,,
35405,Viveca Lindfors,Nurse X,1,,
35406,Ken Lerner,Dr. Freedman,2,,
35407,Tracy Thorne,Nurse Keating,0,,
35408,Barbara Baxley,Shirley,1,,
35409,Zohra Lampert,Mary Kinderman,1,,
35410,"Harry Carey, Jr.",Father Kanavan,2,,
35411,Sherrie Wills,Julie Kinderman,0,,
35412,Edward Lynch,Patient A,0,,
35413,Clifford David,Dr. Bruno,2,,
35414,Alex Zuckerman,Korner Boy,0,,
35415,Lois Foraker,Nurse Merrin,0,,
35416,Tyra Ferrell,Nurse Blaine,1,,
35417,James Burgess,Thomas Kintry,0,,
35418,Kevin Corrigan,Altar Boy,2,,
35419,Peggy Alston,Mrs. Kintry,0,,
35420,John Durkin,Elderly Jesuit,0,,
35421,Bobby Deren,Nurse Bierce,0,,
35422,Jan Neuberger,Alice,0,,
35423,Alexis Chieffet,Counter Attendant,0,,
35424,Debra Port,Waitress,0,,
35425,Walt MacPherson,Police Sergeant,0,,
35426,David Dwyer,Second Police Officer,2,,
35427,Danny Epper,Police Driver,2,,
35428,William Preston,Old Man in Wheelchair,2,,
35429,Chuck Kinlaw,Attendant,0,,
35430,Demetrios Pappageorge,Casperelii,0,,
35431,Nina Hansen,Little Old Lady,1,,
35432,Shane Wexel,First Dream Boy,0,,
35433,Ryan Paul Amick,Second Dream Boy,0,,
35434,John Coe,Old Man in Dream,0,,
35435,Jodi Long,First Dream Woman,1,,
35436,Kathy Gerber,Second Dream Woman,0,,
35437,Samuel L. Jackson,Dream Blind Man,2,,
35438,Jan Smook,Radio Man,0,,
35439,Amelia Campbell,Young Girl in Dream,1,,
35440,Cherie Baron,Nurse,0,,
35441,Larry King,Larry King,2,,
35442,C. Everett Koop,Everett Koop,0,,
35443,Patrick Ewing,Angel of Death,0,,
35444,Fabio,Angel (uncredited),2,,
35445,Colleen Dewhurst,Satan (voice) (uncredited),1,,
35446,Mel Gibson,Sergeant Martin Riggs,2,,
35447,Danny Glover,Sergeant Roger Murtaugh,2,,
35448,Gary Busey,Mr. Joshua,2,,
35449,Tom Atkins,Michael Hunsaker,2,,
35450,Darlene Love,Trish Murtaugh,1,,
35451,Traci Wolfe,Rianne Murtaugh,1,,
35452,Damon Hines,Nick Murtaugh,2,,
35453,Ebonie Smith,Carrie Murtaugh,1,,
35454,Lycia Naff,Dixie,1,,
35455,Ed O'Ross,Mendez,2,,
35456,Don Gordon,Cop #2,2,,
35457,Mary Ellen Trainor,Psychologist,0,,
35458,Steve Kahan,Captain Ed Murphy,2,,
35459,Al Leong,Endo,2,,
35460,Mitchell Ryan,General Peter McAllister,2,,
35461,Jack Thibeau,Sergeant McCaskey,2,,
35462,Jackie Swanson,Amanda Hunsaker,1,,
35463,Gilles Kohler,Mercenary,2,,
35464,Patrick Cameron,Cop #1,0,,
35465,Mel Gibson,Martin Riggs,2,,
35466,Danny Glover,Sergeant Roger Murtaugh,2,,
35467,Joe Pesci,Leo Getz,2,,
35468,Joss Ackland,Arjen Rudd,2,,
35469,Derrick O'Connor,Pieter 'Adolph' Vorstedt,2,,
35470,Patsy Kensit,Rika van den Haas,1,,
35471,Darlene Love,Trish Murtaugh,1,,
35472,Steve Kahan,Captain Ed Murphy,2,,
35473,Mark Rolston,Hans,2,,
35474,Jenette Goldstein,Officer Meagan Shapiro,1,,
35475,Dean Norris,Tim Cavanaugh,2,,
35476,Juney Smith,Tom Wyler,2,,
35477,Nestor Serrano,Eddie Estaban,2,,
35478,Philip Suriano,Joseph Ragucci,2,,
35479,Grand L. Bush,Jerry Collins,2,,
35480,Allan Dean Moore,George,2,,
35481,Jack McGee,"Mickey McGee, the Carpenter",2,,
35482,Mary Ellen Trainor,Police Psychiatrist,0,,
35483,Traci Wolfe,Rianne Murtaugh,1,,
35484,Ebonie Smith,Carrie Murtaugh,1,,
35485,Damon Hines,Nick Murtaugh,2,,
35486,Mel Gibson,Martin Riggs,2,,
35487,Danny Glover,Roger Murtaugh,2,,
35488,Joe Pesci,Leo Getz,2,,
35489,Rene Russo,Lorna Cole,1,,
35490,Stuart Wilson,Jack Travis,2,,
35491,Steve Kahan,Captain Ed Murphy,2,,
35492,Mary Ellen Trainor,Stephanie Woods,0,,
35493,Darlene Love,Trish Murtaugh,1,,
35494,Traci Wolfe,Rianne Murtaugh,1,,
35495,Ebonie Smith,Carrie Murtaugh,1,,
35496,Damon Hines,Nick Murtaugh,2,,
35497,Zach Galligan,Billy Peltzer,2,,
35498,Phoebe Cates,Kate Beringer,1,,
35499,Hoyt Axton,Randall Peltzer,2,,
35500,Frances Lee McCain,Lynn Peltzer,1,,
35501,Corey Feldman,Pete Fountaine,2,,
35502,Keye Luke,Grandfather (Mr. Wing),2,,
35503,John Louie,Chinese Boy,0,,
35504,Dick Miller,Murray Futterman,2,,
35505,Jackie Joseph,Sheila Futterman,1,,
35506,Polly Holliday,Ruby Deagle,1,,
35507,Judge Reinhold,Gerald Hopkins,2,,
35508,Edward Andrews,Mr. Corben,2,,
35509,Belinda Balaski,Mrs. Joe Harris,1,,
35510,Scott Brady,Sheriff Frank,2,,
35511,Don Steele,Rockin' Ricky Rialto (voice),2,,
35512,Susan Burgess,Little Girl,0,,
35513,"Harry Carey, Jr.",Mr. Anderson,2,,
35514,Donald Elson,Man on Street,2,,
35515,Howie Mandel,Gizmo (voice),2,,
35516,Jonathan Banks,Deputy Brent,2,,
35517,Bob Bergen,Mogway/Gremlins (voice),2,,
35518,Frank Welker,Stripe/Mogwai/Gremlins (voice),2,,
35519,Glynn Turman,Roy Hanson,2,,
35520,Zach Galligan,Billy Peltzer,2,,
35521,Phoebe Cates,Kate Beringer,1,,
35522,John Glover,Daniel Clamp,2,,
35523,Robert Prosky,Grandpa Fred,2,,
35524,Robert Picardo,Forster,2,,
35525,Christopher Lee,Doctor Catheter,2,,
35526,Haviland Morris,Marla Bloodstone,1,,
35527,Jackie Joseph,Sheila Futterman,1,,
35528,Gedde Watanabe,Mr. Katsuji,2,,
35529,Keye Luke,Mr. Wing,2,,
35530,Kathleen Freeman,Microwave Marge,1,,
35531,Don Stanton,Martin,2,,
35532,Dan Stanton,Lewis,2,,
35533,Shawn Nelson,Wally,0,,
35534,Dick Miller,Murray Futterman,2,,
35535,Paul Bartel,Theatre Manager,2,,
35536,John Astin,Janitor,2,,
35537,Henry Gibson,Employee fired for Smoking,2,,
35538,Leonard Maltin,Himself,2,,
35539,Hulk Hogan,Himself,2,,
35540,Tony Randall,Brain Gremlin (voice),2,,
35541,Howie Mandel,Gizmo (voice),2,,
35542,Frank Welker,Mohawk (voice),2,,
35543,Belinda Balaski,Movie Theater Mom,1,,
35544,Rick Ducommun,Clamp Center Security Guard,0,,
35545,Julia Sweeney,Peggy,1,,
35546,Sylvester Stallone,John J. Rambo (uncredited),2,,
35547,Raymond Cruz,Messenger,2,,
35548,Jeff Bergman,Bugs Bunny / Daffy Duck / Porky Pig (voice),2,,
35549,Sean Astin,Mikey Walsh,2,,
35550,Josh Brolin,Brand Walsh,2,,
35551,Jeff Cohen,"Lawrence ""Chunk"" Cohen",2,,
35552,Corey Feldman,"Clark ""Mouth"" Devereaux",2,,
35553,Kerri Green,Andy Carmichael,0,,
35554,Martha Plimpton,"Stephanie ""Stef"" Steinbrenner",1,,
35555,Jonathan Ke Quan,"Richard ""Data"" Wang",2,,
35556,John Matuszak,Sloth,2,,
35557,Robert Davi,Jake Fratelli,2,,
35558,Joe Pantoliano,Francis Fratelli,2,,
35559,Anne Ramsey,Mama Fratelli,1,,
35560,Lupe Ontiveros,Rosalita,1,,
35561,Mary Ellen Trainor,Mrs. Walsh,0,,
35562,Keith Walker,Mr. Walsh,0,,
35563,Curtis Hanson,Mr. Perkins,2,,
35564,Steve Antin,Troy,2,,
35565,Paul Tuerpe,Sheriff,0,,
35566,George Robotham,Prison Guard,0,,
35567,Charles McDaniel,Chunk's Father,0,,
35568,Elaine Cohen McMahon,Chunk's Mother,0,,
35569,Michael Paul Chan,Data's Father,2,,
35570,George Nicholas McLean,Mouth's Father,0,,
35571,Bill Bradley,Bill,0,,
35572,Jeb Stuart Adams,Troy's Friend #1,2,,
35573,Eric Briant Wells,Troy's Friend #2,0,,
35574,Gene Ross,Man in Shower #1,2,,
35575,Max Segar,Man in Shower #2,0,,
35576,Newt Arnold,Man in Shower #3,2,,
35577,Jack O'Leary,Reporter #1,2,,
35578,Patrick Cameron,Reporter #2,0,,
35579,Orwin C. Harvey,Tennis Player,0,,
35580,Ted Grossman,FBI Man,0,,
35581,Antonio Banderas,Alejandro Murrieta / Zorro,2,,
35582,Anthony Hopkins,Don Diego de la Vega / Zorro,2,,
35583,Catherine Zeta-Jones,Elena Montero / Elena Murrieta,1,,
35584,Stuart Wilson,Don Rafael Montero,2,,
35585,Diego Sieres,Young Joaquín Murrieta,0,,
35586,José María de Tavira,Young Alejandro Murrieta,0,,
35587,Emiliano Guerra,Boy Crying,0,,
35588,Yolanda Orisaga,Woman Crying,1,,
35589,Paco Morayta,Undertaker,0,,
35590,William Marquez,Fray Felipe,2,,
35591,Tony Amendola,Don Luiz,2,,
35592,Pedro Altamirano,Squad Leader,2,,
35593,Luisa Huertas,Nanny,1,,
35594,María Fernández Cruz,Baby Elena de la Vega,0,,
35595,Julieta Rosen,Esperanza de la Vega,1,,
35596,Raúl Martínez,Heavyset Lieutenant,0,,
35597,Victor Rivers,Joaquín Murrieta,2,,
35598,L.Q. Jones,Three-Fingered Jack,2,,
35599,José Pérez,Cpl. Armando Garcia,2,,
35600,Tony Cabral,Soldier Holding 'Wanted' Poster,2,,
35601,Tony Genaro,Watering Station Owner,2,,
35602,Iván Rafael,Small Boy at Watering Station,0,,
35603,David Villalpando,Stupid Soldier,2,,
35604,Mónica Fernández Cruz,Baby Elena de la Vega,0,,
35605,Matt Letscher,Capt. Harrison Love,2,,
35606,Maury Chaykin,Prison Warden,2,,
35607,Paul Ganus,Prison Guard,2,,
35608,Sergio Espinoza,Leper Zorro,0,,
35609,Conrad Roberts,Black Zorro,2,,
35610,Abel Woolrich,Ancient Zorro,2,,
35611,Pedro Armendáriz Jr.,Don Pedro,2,,
35612,Moisés Suárez,Don Hector,2,,
35613,Humberto Elizondo,Don Julio,2,,
35614,Fernando Becerril,One of the Six Dons,2,,
35615,Alberto Carrera,One of the Six Dons,0,,
35616,Eduardo López,One of the Six Dons,0,,
35617,Vanessa Bauche,Indian Girl,1,,
35618,Claire Danes,Hala,1,,
35619,Lena Olin,Jadzia,1,,
35620,Gabriel Byrne,Bolek,2,,
35621,Mili Avital,Sofie,1,,
35622,Daniel Lapaine,Ziggy,2,,
35623,Jon Bradford,Sailor,2,,
35624,Ramsey Krull,Kris,0,,
35625,Rachel Morrin,Ziggy & Sofie's Baby,0,,
35626,Rebecca Morrin,Ziggy & Sofie's Baby,0,,
35627,Steven Petrarca,Witek,2,,
35628,Brian Hoyt,Kaz,0,,
35629,Christina Romana Lypeckyj,Kasia,0,,
35630,Peter Carey,Piotrus,0,,
35631,Ryan Spahn,Kid,2,,
35632,Adam Trese,Russell Schuster,2,,
35633,Randall Godwin,Nosy Neighbor (as Randy Godwin),0,,
35634,Jeffrey Nordling,Father Don,2,,
35635,Mitchell Mandeberg,Stanley Mislinski,0,,
35636,Sheldon Alkon,Man in Church,0,,
35637,Laurie V. Logan,Helga,0,,
35638,Joanna Woodcock,Woman in Bakery,0,,
35639,Joseph Haynes,Mr. Schuster,0,,
35640,Judy Dery,Mrs. Schuster,0,,
35641,Rick Thompson,Heckler,0,,
35642,Seamus McNally,Heckler #2,0,,
35643,Cassidy Cirka,Hala's Baby,0,,
35644,Kristen Bell,Teenage Girl (uncredited),1,,
35645,Robert Daniels,Roman's Business Partner (uncredited),0,,
35646,Erin Frosty,Church Attendant (uncredited),0,,
35647,Keith Lenart,Street Vendor (uncredited),0,,
35648,Rade Serbedzija,Roman,2,,
35649,Billy Zane,Marty Lakewood,2,,
35650,Gina Gershon,Carol Lakewood Morton,1,,
35651,Philip Locke,Marty Lakewood's Father,2,,
35652,Elis Imboden,Neighbour's wife (as Elisabeth Imboden),0,,
35653,Christian Durango,Little Marty Lakewood,2,,
35654,Sloan Cobb,Little Carol Lakewood,0,,
35655,Roberta Hanley,Younger Mom Lakewood,0,,
35656,Robert Pentz,Lou,2,,
35657,Marianna Alacchi,Glenda,0,,
35658,Orson Oblowitz,Eugene,0,,
35659,Willy Cobbs,Blues Musician,0,,
35660,Richard Edson,Joe,2,,
35661,Norman Max Maxwell,Thug #1,2,,
35662,Matt O'Toole,Thug #2,0,,
35663,Mert Hatfield,Bus Driver,2,,
